Timestamp,From Bank,Account,To Bank,Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
9/1/2022 0:14,1,8000FCD60,1,8000FCD60,489108.41,US Dollar,489108.41,US Dollar,Reinvestment,0
9/1/2022 0:13,1,8000FE080,1,8000FE080,532564.79,US Dollar,532564.79,US Dollar,Reinvestment,0
9/1/2022 0:17,70,10042B660,12,8.00E+06,2885.95,US Dollar,2885.95,US Dollar,Cheque,0
9/1/2022 0:29,70,10042B660,12,8.00E+06,5178.64,US Dollar,5178.64,US Dollar,Cash,0
9/1/2022 0:20,1217,800100AC0,1217,800100AC0,61521.96,US Dollar,61521.96,US Dollar,Reinvestment,0
9/1/2022 0:17,224,8000FC430,224,8000FC430,1867121.32,US Dollar,1867121.32,US Dollar,Reinvestment,0
9/1/2022 0:12,11,800100250,11,800100250,9795.13,US Dollar,9795.13,US Dollar,Reinvestment,0
9/1/2022 0:14,224,8000FC430,224,8000FC430,18.54,US Dollar,18.54,US Dollar,Reinvestment,0
9/1/2022 0:28,1217,8000FE820,24778,80D9BAC30,28.41,US Dollar,28.41,US Dollar,Credit Card,0
9/1/2022 0:00,11,8.00E+25,20,8003E2560,46.23,US Dollar,46.23,US Dollar,Credit Card,0
9/1/2022 0:20,11,800101740,11,800101740,738971.41,US Dollar,738971.41,US Dollar,Reinvestment,0
9/1/2022 0:14,1,800101790,1,800101790,7077.98,US Dollar,7077.98,US Dollar,Reinvestment,0
9/1/2022 0:21,11,800101B80,11,800101B80,8414.44,US Dollar,8414.44,US Dollar,Reinvestment,0
9/1/2022 0:22,20,8000FBC30,20,8000FBC30,5.1,US Dollar,5.1,US Dollar,Reinvestment,0
9/1/2022 0:27,12,8000FB050,12,8000FB050,23227.43,US Dollar,23227.43,US Dollar,Reinvestment,0
9/1/2022 0:26,1217,800104060,1217,800104060,32050.98,US Dollar,32050.98,US Dollar,Reinvestment,0
9/1/2022 0:05,20,8001044D0,20,8001044D0,421288.53,US Dollar,421288.53,US Dollar,Reinvestment,0
9/1/2022 0:03,20,800104CB0,20,800104CB0,678450.71,US Dollar,678450.71,US Dollar,Reinvestment,0
9/1/2022 0:00,3200,8001052C0,3200,8001052C0,17748.52,US Dollar,17748.52,US Dollar,Reinvestment,0
9/1/2022 0:24,12,80005C690,20,800105270,40747.91,US Dollar,40747.91,US Dollar,Cheque,0
9/1/2022 0:18,12,80005C690,20,800105270,9752.12,US Dollar,9752.12,US Dollar,Credit Card,0
9/1/2022 0:06,224,800103B80,224,800103B80,702774.88,US Dollar,702774.88,US Dollar,Reinvestment,0
9/1/2022 0:02,3209,800103C20,3209,800103C20,16360.8,US Dollar,16360.8,US Dollar,Reinvestment,0
9/1/2022 0:13,3210,800104770,20,8001046D0,1218.74,US Dollar,1218.74,US Dollar,ACH,0
9/1/2022 0:26,224,800103B80,224,800103B80,20.82,US Dollar,20.82,US Dollar,Reinvestment,0
9/1/2022 0:01,3208,800103790,3208,800103790,5226.78,US Dollar,5226.78,US Dollar,Reinvestment,0
9/1/2022 0:04,20,8001063F0,20,8001063F0,232885.22,US Dollar,232885.22,US Dollar,Reinvestment,0
9/1/2022 0:22,20,800106440,20,800106440,31134.85,US Dollar,31134.85,US Dollar,Reinvestment,0
9/1/2022 0:26,20,800106490,20,800106490,21.21,US Dollar,21.21,US Dollar,Reinvestment,0
9/1/2022 0:03,224,8.00E+06,224,8.00E+06,20.56,US Dollar,20.56,US Dollar,Reinvestment,0
9/1/2022 0:08,1217,800107560,1217,800107560,2897.96,US Dollar,2897.96,US Dollar,Reinvestment,0
9/1/2022 0:18,1217,800107560,1217,800107560,14.51,US Dollar,14.51,US Dollar,Reinvestment,0
9/1/2022 0:01,1231,800108370,1231,800108370,417884.38,US Dollar,417884.38,US Dollar,Reinvestment,0
9/1/2022 0:09,1,800101790,1231,800108370,221714.63,US Dollar,221714.63,US Dollar,Cheque,0
9/1/2022 0:20,1,800101790,1231,800108370,14835.35,US Dollar,14835.35,US Dollar,Credit Card,0
9/1/2022 0:24,1,800101790,1231,800108370,524554.5,US Dollar,524554.5,US Dollar,Cash,0
9/1/2022 0:16,1231,800108370,1231,800108370,22.69,US Dollar,22.69,US Dollar,Reinvestment,0
9/1/2022 0:12,12,800106DA0,12,800106DA0,14.04,US Dollar,14.04,US Dollar,Reinvestment,0
9/1/2022 0:10,12,8001093C0,12,8001093C0,8303.18,US Dollar,8303.18,US Dollar,Reinvestment,0
9/1/2022 0:27,12,8001093C0,12,8001093C0,16.44,US Dollar,16.44,US Dollar,Reinvestment,0
9/1/2022 0:00,20,80005A690,1,800109C10,197626.25,US Dollar,197626.25,US Dollar,Cheque,0
9/1/2022 0:05,20,80005A690,1,800109C10,165123.37,US Dollar,165123.37,US Dollar,Cash,0
9/1/2022 0:15,1217,80010AC70,1217,80010AC70,3.77,US Dollar,3.77,US Dollar,Reinvestment,0
9/1/2022 0:07,12,80010B520,12,80010B520,278295.82,US Dollar,278295.82,US Dollar,Reinvestment,0
9/1/2022 0:04,20,80010BC80,20,80010BC80,15.38,US Dollar,15.38,US Dollar,Reinvestment,0
9/1/2022 0:12,1231,80010C4C0,1231,80010C4C0,12067.64,US Dollar,12067.64,US Dollar,Reinvestment,0
9/1/2022 0:16,20,80005B040,1231,80010C4C0,478.24,US Dollar,478.24,US Dollar,Cheque,0
9/1/2022 0:15,20,80005B040,1231,80010C4C0,152.53,US Dollar,152.53,US Dollar,Credit Card,0
9/1/2022 0:12,20,80005B040,1231,80010C4C0,39.02,US Dollar,39.02,US Dollar,Cash,0
9/1/2022 0:05,20,80005B040,1231,80010C4C0,0.18,US Dollar,0.18,US Dollar,ACH,0
9/1/2022 0:15,12,80005C690,12,80010CF90,3313.62,US Dollar,3313.62,US Dollar,Cheque,0
9/1/2022 0:21,12,80005C690,12,80010CF90,10469.61,US Dollar,10469.61,US Dollar,Wire,0
9/1/2022 0:14,12,80010CF90,12,80010CF90,5.43,US Dollar,5.43,US Dollar,Reinvestment,0
9/1/2022 0:25,20,80010DC40,20,80010DC40,203789.6,US Dollar,203789.6,US Dollar,Reinvestment,0
9/1/2022 0:24,1,80010E9C0,1,80010E9C0,110406.79,US Dollar,110406.79,US Dollar,Reinvestment,0
9/1/2022 0:19,20,80010E3D0,20,80010E3D0,257039.5,US Dollar,257039.5,US Dollar,Reinvestment,0
9/1/2022 0:25,3214,80010E420,3214,80010E420,48500.52,US Dollar,48500.52,US Dollar,Reinvestment,0
9/1/2022 0:00,20,80010E3D0,20,80010E3D0,21.98,US Dollar,21.98,US Dollar,Reinvestment,0
9/1/2022 0:21,20,8000F8990,1,800110370,19958.59,US Dollar,19958.59,US Dollar,Cheque,0
9/1/2022 0:07,20,8000F8990,1,800110370,13938.51,US Dollar,13938.51,US Dollar,Credit Card,0
9/1/2022 0:25,1217,80010FDD0,1217,80010FDD0,9.09,US Dollar,9.09,US Dollar,Reinvestment,0
9/1/2022 0:16,1,8000F8F10,1,8000F8F10,23.37,US Dollar,23.37,US Dollar,Reinvestment,0
9/1/2022 0:21,224,800112AE0,224,800112AE0,12722.98,US Dollar,12722.98,US Dollar,Reinvestment,0
9/1/2022 0:00,1,800112F90,1,800112F90,13.16,US Dollar,13.16,US Dollar,Reinvestment,0
9/1/2022 0:03,224,8000FD180,224,8000FD180,10191.94,US Dollar,10191.94,US Dollar,Reinvestment,0
9/1/2022 0:26,20,8.00E+35,20,800115330,7298.67,US Dollar,7298.67,US Dollar,Cash,0
9/1/2022 0:03,20,8.00E+35,20,800115330,3286.68,US Dollar,3286.68,US Dollar,ACH,0
9/1/2022 0:10,20,8.00E+35,20,800115330,573.75,US Dollar,573.75,US Dollar,Wire,0
9/1/2022 0:14,12,800115B90,12,800115B90,315112.47,US Dollar,315112.47,US Dollar,Reinvestment,0
9/1/2022 0:10,12,800115B90,12,800115B90,19.24,US Dollar,19.24,US Dollar,Reinvestment,0
9/1/2022 0:02,20,8001158B0,20,8001158B0,1103.08,US Dollar,1103.08,US Dollar,Reinvestment,0
9/1/2022 0:26,20,800116490,20,800116490,12520.17,US Dollar,12520.17,US Dollar,Reinvestment,0
9/1/2022 0:17,20,800116CC0,20,800116CC0,452394.68,US Dollar,452394.68,US Dollar,Reinvestment,0
9/1/2022 0:28,12,800116D10,12,800116D10,22686.14,US Dollar,22686.14,US Dollar,Reinvestment,0
9/1/2022 0:26,11,800116990,11,800116990,2724647.44,US Dollar,2724647.44,US Dollar,Reinvestment,0
9/1/2022 0:26,11,800116A30,11,800116A30,9142.36,US Dollar,9142.36,US Dollar,Reinvestment,0
9/1/2022 0:15,1217,800116A80,1217,800116A80,157.7,US Dollar,157.7,US Dollar,Reinvestment,0
9/1/2022 0:17,11,800116A30,11,800116A30,16.6,US Dollar,16.6,US Dollar,Reinvestment,0
9/1/2022 0:21,12,800117550,12,800117550,137121.19,US Dollar,137121.19,US Dollar,Reinvestment,0
9/1/2022 0:25,1,8001160C0,1,8001160C0,3902.34,US Dollar,3902.34,US Dollar,Reinvestment,0
9/1/2022 0:19,20,800117B80,20,800117B80,6968.69,US Dollar,6968.69,US Dollar,Reinvestment,0
9/1/2022 0:01,20,800117B80,20,800117B80,19.41,US Dollar,19.41,US Dollar,Reinvestment,0
9/1/2022 0:27,12,800110830,12,800110830,12362.1,US Dollar,12362.1,US Dollar,Reinvestment,0
9/1/2022 0:00,3214,800110880,3214,800110880,17393.14,US Dollar,17393.14,US Dollar,Reinvestment,0
9/1/2022 0:28,20,800110DE0,20,800110DE0,8639.86,US Dollar,8639.86,US Dollar,Reinvestment,0
9/1/2022 0:26,20,8.00E+85,20,8.00E+85,104587.69,US Dollar,104587.69,US Dollar,Reinvestment,0
9/1/2022 0:11,224,800113400,224,800113400,3940.72,US Dollar,3940.72,US Dollar,Reinvestment,0
9/1/2022 0:29,1217,800113DE0,1217,800113DE0,29052.12,US Dollar,29052.12,US Dollar,Reinvestment,0
9/1/2022 0:01,1231,800118230,1231,800118230,8357.61,US Dollar,8357.61,US Dollar,Reinvestment,0
9/1/2022 0:11,12,800110830,12,800110830,4.44,US Dollar,4.44,US Dollar,Reinvestment,0
9/1/2022 0:20,20,8.00E+85,20,8.00E+85,6.37,US Dollar,6.37,US Dollar,Reinvestment,0
9/1/2022 0:22,1217,800113DE0,1217,800113DE0,15.91,US Dollar,15.91,US Dollar,Reinvestment,0
9/1/2022 0:04,12,80011BF30,12,80011BF30,3.22,US Dollar,3.22,US Dollar,Reinvestment,0
9/1/2022 0:14,20,80010E3D0,20,80011D080,3931.06,US Dollar,3931.06,US Dollar,Cheque,0
9/1/2022 0:02,20,80011DDC0,20,80011DDC0,473.18,US Dollar,473.18,US Dollar,Reinvestment,0
9/1/2022 0:10,3221,80011DEB0,3221,80011DEB0,5712.99,US Dollar,5712.99,US Dollar,Reinvestment,0
9/1/2022 0:05,20,80011E2A0,20,80011E2A0,272.09,US Dollar,272.09,US Dollar,Reinvestment,0
9/1/2022 0:17,12,80011DA50,12,80011DA50,12.32,US Dollar,12.32,US Dollar,Reinvestment,0
9/1/2022 0:04,3229,80011A230,20,80011B550,12591.39,US Dollar,12591.39,US Dollar,ACH,0
9/1/2022 0:07,1231,80011A760,1231,80011A760,5650.77,US Dollar,5650.77,US Dollar,Reinvestment,0
9/1/2022 0:24,224,80011A7B0,224,80011A7B0,2605.12,US Dollar,2605.12,US Dollar,Reinvestment,0
9/1/2022 0:18,20,80011B550,20,80011B550,297.75,US Dollar,297.75,US Dollar,Reinvestment,0
9/1/2022 0:21,3225,80011B780,3225,80011B780,1771.52,US Dollar,1771.52,US Dollar,Reinvestment,0
9/1/2022 0:20,3225,80011BBE0,3225,80011BBE0,3572.34,US Dollar,3572.34,US Dollar,Reinvestment,0
9/1/2022 0:09,1217,80011EA20,1217,80011EA20,3665.73,US Dollar,3665.73,US Dollar,Reinvestment,0
9/1/2022 0:04,20,80011B490,115128,806F56120,177.21,US Dollar,177.21,US Dollar,Credit Card,0
9/1/2022 0:11,12,80011C720,12,80011C720,14.21,US Dollar,14.21,US Dollar,Reinvestment,0
9/1/2022 0:28,224,80011CAD0,224,80011CAD0,15.67,US Dollar,15.67,US Dollar,Reinvestment,0
9/1/2022 0:15,1217,800119C70,1217,800119C70,1347414.02,US Dollar,1347414.02,US Dollar,Reinvestment,0
9/1/2022 0:03,20,800119D10,20,800119D10,17271.71,US Dollar,17271.71,US Dollar,Reinvestment,0
9/1/2022 0:01,1217,800119C70,1217,800119C70,7.17,US Dollar,7.17,US Dollar,Reinvestment,0
9/1/2022 0:24,11,800122090,11,800122090,52942.23,US Dollar,52942.23,US Dollar,Reinvestment,0
9/1/2022 0:06,11,800121C30,11,800121C30,6.51,US Dollar,6.51,US Dollar,Reinvestment,0
9/1/2022 0:01,20,800122DB0,20,800122DB0,396903.38,US Dollar,396903.38,US Dollar,Reinvestment,0
9/1/2022 0:08,20,800122DB0,20,800122DB0,22.28,US Dollar,22.28,US Dollar,Reinvestment,0
9/1/2022 0:21,224,8001242C0,224,8001242C0,1757753.23,US Dollar,1757753.23,US Dollar,Reinvestment,0
9/1/2022 0:23,20,800127430,20,800127430,5678.54,US Dollar,5678.54,US Dollar,Reinvestment,0
9/1/2022 0:16,20,8000F9FA0,20,8000F9FA0,134722.14,US Dollar,134722.14,US Dollar,Reinvestment,0
9/1/2022 0:25,224,800127B30,224,800127B30,2659.37,US Dollar,2659.37,US Dollar,Reinvestment,0
9/1/2022 0:26,12,800127AE0,12,800127AE0,4.02,US Dollar,4.02,US Dollar,Reinvestment,0
9/1/2022 0:09,20,800128120,20,800128120,261742.1,US Dollar,261742.1,US Dollar,Reinvestment,0
9/1/2022 0:08,224,8000EFBD0,224,8000EFBD0,296375.56,US Dollar,296375.56,US Dollar,Reinvestment,0
9/1/2022 0:07,12,8000EFB10,12,8000EFB10,119222.47,US Dollar,119222.47,US Dollar,Reinvestment,0
9/1/2022 0:01,1,800128B70,1,800128B70,1702.37,US Dollar,1702.37,US Dollar,Reinvestment,0
9/1/2022 0:06,70,10042B660,12,8000EFB10,1096731.69,US Dollar,1096731.69,US Dollar,Cheque,0
9/1/2022 0:02,70,10042B660,12,8000EFB10,2623544.8,US Dollar,2623544.8,US Dollar,Cash,0
9/1/2022 0:19,1,800129270,1,800129270,539962.16,US Dollar,539962.16,US Dollar,Reinvestment,0
9/1/2022 0:22,12,800129FA0,12,800129FA0,24.95,US Dollar,24.95,US Dollar,Reinvestment,0
9/1/2022 0:26,1217,80012A2B0,1217,80012A2B0,517.87,US Dollar,517.87,US Dollar,Reinvestment,0
9/1/2022 0:06,1231,800129C90,1231,800129C90,19.28,US Dollar,19.28,US Dollar,Reinvestment,0
9/1/2022 0:08,20,80012A210,20,80012A210,22.45,US Dollar,22.45,US Dollar,Reinvestment,0
9/1/2022 0:20,1231,80012B050,1231,80012B050,12.09,US Dollar,12.09,US Dollar,Reinvestment,0
9/1/2022 0:26,224,80012B4B0,224,80012B4B0,134202.18,US Dollar,134202.18,US Dollar,Reinvestment,0
9/1/2022 0:16,12,800106DA0,224,80012B4B0,6982.7,US Dollar,6982.7,US Dollar,Cheque,0
9/1/2022 0:02,12,800106DA0,224,80012B4B0,2215.06,US Dollar,2215.06,US Dollar,Credit Card,0
9/1/2022 0:12,20,80012B8F0,20,80012B8F0,437404.94,US Dollar,437404.94,US Dollar,Reinvestment,0
9/1/2022 0:19,3208,800127EE0,224,800128F90,10585.95,US Dollar,10585.95,US Dollar,ACH,0
9/1/2022 0:07,224,800127F30,224,800127F30,21085.91,US Dollar,21085.91,US Dollar,Reinvestment,0
9/1/2022 0:17,3200,800129750,20,80012AC30,46.61,US Dollar,46.61,US Dollar,ACH,0
9/1/2022 0:09,12,80012AB90,12,80012AB90,7552.71,US Dollar,7552.71,US Dollar,Reinvestment,0
9/1/2022 0:00,224,80012D050,224,80012D050,23060.55,US Dollar,23060.55,US Dollar,Reinvestment,0
9/1/2022 0:04,20,80012DFA0,20,80012DFA0,912840.57,US Dollar,912840.57,US Dollar,Reinvestment,0
9/1/2022 0:01,20,80005A340,20,80012DFA0,56383.8,US Dollar,56383.8,US Dollar,Cheque,0
9/1/2022 0:07,20,80005A340,20,80012DFA0,15932.46,US Dollar,15932.46,US Dollar,Cash,0
9/1/2022 0:09,20,80005A340,20,80012DFA0,6707.07,US Dollar,6707.07,US Dollar,ACH,0
9/1/2022 0:11,11,80012F3F0,11,80012F3F0,14,US Dollar,14,US Dollar,Reinvestment,0
9/1/2022 0:14,224,800130160,224,800130160,117104.51,US Dollar,117104.51,US Dollar,Reinvestment,0
9/1/2022 0:08,224,800130160,224,800130160,9.74,US Dollar,9.74,US Dollar,Reinvestment,0
9/1/2022 0:11,1231,800129C40,1231,800129C40,225909.87,US Dollar,225909.87,US Dollar,Reinvestment,0
9/1/2022 0:29,224,800131280,224,800131280,111.46,US Dollar,111.46,US Dollar,Reinvestment,0
9/1/2022 0:15,3235,800131C40,3235,800131C40,741.51,US Dollar,741.51,US Dollar,Reinvestment,0
9/1/2022 0:02,1231,800131F10,1231,800131F10,18664.15,US Dollar,18664.15,US Dollar,Reinvestment,0
9/1/2022 0:23,224,800131280,224,800131280,8.3,US Dollar,8.3,US Dollar,Reinvestment,0
9/1/2022 0:01,3210,80012FEA0,3210,80012FEA0,4411.72,US Dollar,4411.72,US Dollar,Reinvestment,0
9/1/2022 0:19,1231,800130DD0,1231,800130DD0,1286.16,US Dollar,1286.16,US Dollar,Reinvestment,0
9/1/2022 0:17,1217,8.00E+75,1217,8.00E+75,6106.81,US Dollar,6106.81,US Dollar,Reinvestment,0
9/1/2022 0:07,1231,80012FD10,1231,80012FD10,23.01,US Dollar,23.01,US Dollar,Reinvestment,0
9/1/2022 0:01,224,800132640,11770,8095CEF90,15.99,US Dollar,15.99,US Dollar,Credit Card,0
9/1/2022 0:29,20,800132C60,20,800132C60,2712015.15,US Dollar,2712015.15,US Dollar,Reinvestment,0
9/1/2022 0:17,12,800125460,12,800125460,3073452.08,US Dollar,3073452.08,US Dollar,Reinvestment,0
9/1/2022 0:22,11,80012D6D0,11,80012D6D0,7485.62,US Dollar,7485.62,US Dollar,Reinvestment,0
9/1/2022 0:03,224,80012DC10,224,80012DC10,6410.07,US Dollar,6410.07,US Dollar,Reinvestment,0
9/1/2022 0:25,20,80012F900,20,80012F900,20905.94,US Dollar,20905.94,US Dollar,Reinvestment,0
9/1/2022 0:28,12,800106DA0,12,80012F630,9898587.11,US Dollar,9898587.11,US Dollar,Cheque,0
9/1/2022 0:11,12,800106DA0,12,80012F630,21574.15,US Dollar,21574.15,US Dollar,Credit Card,0
9/1/2022 0:11,12,800106DA0,12,80012F630,3173854.66,US Dollar,3173854.66,US Dollar,ACH,0
9/1/2022 0:01,12,800125460,12,800125460,8.61,US Dollar,8.61,US Dollar,Reinvestment,0
9/1/2022 0:07,11,80012D6D0,11,80012D6D0,15.98,US Dollar,15.98,US Dollar,Reinvestment,0
9/1/2022 0:00,1231,80012DBC0,1231,80012DBC0,10.58,US Dollar,10.58,US Dollar,Reinvestment,0
9/1/2022 0:12,12,80012F630,12,80012F630,4.86,US Dollar,4.86,US Dollar,Reinvestment,0
9/1/2022 0:19,20,80012F900,20,80012F900,11.19,US Dollar,11.19,US Dollar,Reinvestment,0
9/1/2022 0:25,12,8.00E+06,11222,815805430,12.59,US Dollar,12.59,US Dollar,Credit Card,0
9/1/2022 0:09,11,8001348B0,11,8001348B0,18.15,US Dollar,18.15,US Dollar,Reinvestment,0
9/1/2022 0:05,1,800135360,1,800135360,1432791.51,US Dollar,1432791.51,US Dollar,Reinvestment,0
9/1/2022 0:12,11,800135A60,11,800135A60,66436.45,US Dollar,66436.45,US Dollar,Reinvestment,0
9/1/2022 0:18,11,800135A60,11,800135A60,24.67,US Dollar,24.67,US Dollar,Reinvestment,0
9/1/2022 0:28,1217,8.00E+75,1217,8.00E+75,343659.49,US Dollar,343659.49,US Dollar,Reinvestment,0
9/1/2022 0:13,1217,8.00E+75,1217,8.00E+75,16.88,US Dollar,16.88,US Dollar,Reinvestment,0
9/1/2022 0:23,1231,800138370,1231,800138370,1423609.38,US Dollar,1423609.38,US Dollar,Reinvestment,0
9/1/2022 0:09,20,800138AC0,20,800138AC0,3966431.59,US Dollar,3966431.59,US Dollar,Reinvestment,0
9/1/2022 0:18,20,800138F00,20,800138F00,47101.01,US Dollar,47101.01,US Dollar,Reinvestment,0
9/1/2022 0:27,1231,8001398D0,1231,8001398D0,665.14,US Dollar,665.14,US Dollar,Reinvestment,0
9/1/2022 0:07,20,800139920,20,800139920,300.64,US Dollar,300.64,US Dollar,Reinvestment,0
9/1/2022 0:26,1231,8001398D0,1231,8001398D0,18,US Dollar,18,US Dollar,Reinvestment,0
9/1/2022 0:16,224,800127B30,20,80013A140,114987.45,US Dollar,114987.45,US Dollar,Cheque,0
9/1/2022 0:00,224,800127B30,20,80013A140,10788.19,US Dollar,10788.19,US Dollar,Credit Card,0
9/1/2022 0:25,224,800127B30,20,80013A140,11729.33,US Dollar,11729.33,US Dollar,Cash,0
9/1/2022 0:05,224,800127B30,20,80013A140,7378.27,US Dollar,7378.27,US Dollar,ACH,0
9/1/2022 0:07,20,80013A140,20,80013A140,23.12,US Dollar,23.12,US Dollar,Reinvestment,0
9/1/2022 0:20,70,10042B660,1231,80013AF70,3834.34,US Dollar,3834.34,US Dollar,Cheque,0
9/1/2022 0:23,70,10042B660,1231,80013AF70,5742.37,US Dollar,5742.37,US Dollar,Credit Card,0
9/1/2022 0:20,70,10042B660,1231,80013AF70,1121.28,US Dollar,1121.28,US Dollar,Cash,0
9/1/2022 0:22,1217,80013DE80,1217,80013DE80,130882.65,US Dollar,130882.65,US Dollar,Reinvestment,0
9/1/2022 0:06,3234,80013CC00,12,80013D3E0,1156.51,US Dollar,1156.51,US Dollar,ACH,0
9/1/2022 0:13,20,80013CC50,224,80013CDE0,2750828,US Dollar,2750828,US Dollar,ACH,0
9/1/2022 0:19,3200,80013D390,3200,80013D390,28.73,US Dollar,28.73,US Dollar,Reinvestment,0
9/1/2022 0:05,1,80013DBE0,1,80013DBE0,1540.53,US Dollar,1540.53,US Dollar,Reinvestment,0
9/1/2022 0:27,224,80013CDE0,8801,8075380F0,33.08,US Dollar,33.08,US Dollar,Credit Card,0
9/1/2022 0:10,1217,80013D2A0,18747,816D90BF0,287.38,US Dollar,287.38,US Dollar,Credit Card,0
9/1/2022 0:14,20,800140D50,20,800140D50,76198.72,US Dollar,76198.72,US Dollar,Reinvestment,0
9/1/2022 0:17,11,8001414F0,1,8001414A0,9940725,US Dollar,9940725,US Dollar,Cheque,0
9/1/2022 0:11,11,8001414F0,11,8001414F0,2458.85,US Dollar,2458.85,US Dollar,Reinvestment,0
9/1/2022 0:26,1,8001414A0,219368,80745B140,5.53,US Dollar,5.53,US Dollar,Credit Card,0
9/1/2022 0:21,11,8001414F0,11,8001414F0,24.01,US Dollar,24.01,US Dollar,Reinvestment,0
9/1/2022 0:23,224,8001420B0,224,8001420B0,3349.25,US Dollar,3349.25,US Dollar,Reinvestment,0
9/1/2022 0:06,20,800142060,20,800142060,20.03,US Dollar,20.03,US Dollar,Reinvestment,0
9/1/2022 0:21,20,800140950,20,800140950,5257438.69,US Dollar,5257438.69,US Dollar,Reinvestment,0
9/1/2022 0:01,1217,8001409A0,1217,8001409A0,489.44,US Dollar,489.44,US Dollar,Reinvestment,0
9/1/2022 0:26,12,8001409F0,12,8001409F0,2708.14,US Dollar,2708.14,US Dollar,Reinvestment,0
9/1/2022 0:07,3202,800141060,20,800140950,0.01,US Dollar,0.01,US Dollar,Cheque,0
9/1/2022 0:21,3233,800142460,3233,800142460,117.27,US Dollar,117.27,US Dollar,Reinvestment,0
9/1/2022 0:25,20,800140950,20,800140950,22.13,US Dollar,22.13,US Dollar,Reinvestment,0
9/1/2022 0:25,12,8001409F0,12,8001409F0,16.61,US Dollar,16.61,US Dollar,Reinvestment,0
9/1/2022 0:00,1231,800141DD0,1231,800141DD0,21.26,US Dollar,21.26,US Dollar,Reinvestment,0
9/1/2022 0:19,1231,800144920,1231,800144920,210837.2,US Dollar,210837.2,US Dollar,Reinvestment,0
9/1/2022 0:26,3210,800140140,3210,800140140,447.62,US Dollar,447.62,US Dollar,Reinvestment,0
9/1/2022 0:28,20,8001404B0,20,8001404B0,2611.72,US Dollar,2611.72,US Dollar,Reinvestment,0
9/1/2022 0:28,11,8001431B0,11,8001431B0,14449.15,US Dollar,14449.15,US Dollar,Reinvestment,0
9/1/2022 0:26,12,800143570,12,800143570,9268.09,US Dollar,9268.09,US Dollar,Reinvestment,0
9/1/2022 0:20,12,800143C90,12,800143C90,8841.83,US Dollar,8841.83,US Dollar,Reinvestment,0
9/1/2022 0:28,3221,800144000,3221,800144000,17962.65,US Dollar,17962.65,US Dollar,Reinvestment,0
9/1/2022 0:10,3208,8001440F0,3208,8001440F0,512.48,US Dollar,512.48,US Dollar,Reinvestment,0
9/1/2022 0:19,12,800144190,12,800144190,1721.63,US Dollar,1721.63,US Dollar,Reinvestment,0
9/1/2022 0:05,1,800144370,1,800144370,15214.86,US Dollar,15214.86,US Dollar,Reinvestment,0
9/1/2022 0:01,12,800144410,12,800144410,2948.73,US Dollar,2948.73,US Dollar,Reinvestment,0
9/1/2022 0:10,1217,800140070,34117,80E0DD550,154.84,US Dollar,154.84,US Dollar,Credit Card,0
9/1/2022 0:24,12,800143570,12,800143570,16.42,US Dollar,16.42,US Dollar,Reinvestment,0
9/1/2022 0:21,12,800143D30,113213,808A4C330,84.86,US Dollar,84.86,US Dollar,Credit Card,0
9/1/2022 0:05,1,800144370,1,800144370,17.1,US Dollar,17.1,US Dollar,Reinvestment,0
9/1/2022 0:21,224,800147010,224,800147010,31155.33,US Dollar,31155.33,US Dollar,Reinvestment,0
9/1/2022 0:05,12,800146870,12,800146870,17863.13,US Dollar,17863.13,US Dollar,Reinvestment,0
9/1/2022 0:23,11,800147320,11,800147320,13755.63,US Dollar,13755.63,US Dollar,Reinvestment,0
9/1/2022 0:22,3232,800147590,12,800146690,4332.58,US Dollar,4332.58,US Dollar,ACH,0
9/1/2022 0:02,1217,8.00E+06,1217,8.00E+06,9921.19,US Dollar,9921.19,US Dollar,Reinvestment,0
9/1/2022 0:23,224,80013AB30,12,800146690,343925439,US Dollar,343925439,US Dollar,Cheque,0
9/1/2022 0:05,224,80013AB30,12,800146690,25991.77,US Dollar,25991.77,US Dollar,Credit Card,0
9/1/2022 0:12,224,80013AB30,12,800146690,459319902.1,US Dollar,459319902.1,US Dollar,Cash,0
9/1/2022 0:08,224,80013AB30,12,800146690,538582252.3,US Dollar,538582252.3,US Dollar,ACH,0
9/1/2022 0:26,12,800146870,12,800146870,19.6,US Dollar,19.6,US Dollar,Reinvestment,0
9/1/2022 0:19,1217,8.00E+06,1217,8.00E+06,6.19,US Dollar,6.19,US Dollar,Reinvestment,0
9/1/2022 0:28,3214,80013B730,3214,80013B730,4336,US Dollar,4336,US Dollar,Reinvestment,0
9/1/2022 0:17,3230,80013B910,3230,80013B910,13438.07,US Dollar,13438.07,US Dollar,Reinvestment,0
9/1/2022 0:04,12,80013B960,12,80013B960,2286.9,US Dollar,2286.9,US Dollar,Reinvestment,0
9/1/2022 0:08,3230,80013BC80,3230,80013BC80,983.95,US Dollar,983.95,US Dollar,Reinvestment,0
9/1/2022 0:16,3258,80013BEB0,3258,80013BEB0,27771.48,US Dollar,27771.48,US Dollar,Reinvestment,0
9/1/2022 0:26,12,80013C340,12,80013C340,20964.18,US Dollar,20964.18,US Dollar,Reinvestment,0
9/1/2022 0:14,1217,80013EE50,1217,80013EE50,15364.78,US Dollar,15364.78,US Dollar,Reinvestment,0
